kind	record_id	direction	direction_before_audit	status	previous_status	web_search_status	confidence	review_required	zircon_index	zircon_name	mir2ei_name	alias_chain	external_sources	search_queries
skill	zircon:171	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	171	Dragon Wave		Dragon Wave > ZH候选=龙波(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=龙之波(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
skill	zircon:172	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	172	Hemorrhage		Hemorrhage > ZH候选=大出血(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=大出血(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
skill	zircon:173	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	173	Burning Fire		Burning Fire > ZH候选=烈焰陷阱(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=燃烧火焰(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
skill	zircon:174	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	174	Chain Of Fire		Chain Of Fire > ZH候选=火焰锁链(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=火焰连锁(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:0	both	both	conflict	conflict	family-search-no-result	medium	True	715	矿石空间	迷宫地图	矿石空间 > 老版地图码 B115_001 → 中文名 矿石空间 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:1	both	both	partial	partial	family-search-no-result	medium	True	753	半兽勇士洞	迷宫地图	半兽勇士洞 > 老版地图码 D001_001 → 中文名 半兽勇士洞 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:2	both	both	partial	partial	family-search-no-result	medium	True	816	东部银杏废矿2层	迷宫地图	东部银杏废矿2层 > 老版地图码 D1302 → 中文名 东部银杏废矿2层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:3	both	both	partial	partial	family-search-no-result	low	True	920	虫峡谷1层	迷宫地图	虫峡谷1层 > 迷宫地图		site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:4	both	both	partial	partial	family-search-no-result	low	True	904	绝命谷1层南部	迷宫地图	绝命谷1层南部 > 迷宫地图		site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:5	both	both	conflict	conflict	family-search-no-result	medium	True	715	矿石空间	迷宫地图	矿石空间 > 老版地图码 B115_001 → 中文名 矿石空间 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:6	both	both	partial	partial	family-search-no-result	medium	True	787	赤月山谷1层	迷宫地图	赤月山谷1层 > 老版地图码 D1021 → 中文名 赤月山谷1层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:7	both	both	partial	partial	family-search-no-result	medium	True	788	赤月山谷2层	迷宫地图	赤月山谷2层 > 老版地图码 D1022 → 中文名 赤月山谷2层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:8	both	both	partial	partial	family-search-no-result	medium	True	781	赤月山谷3层	迷宫地图	赤月山谷3层 > 老版地图码 D10131 → 中文名 赤月山谷3层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:9	both	both	partial	partial	family-search-no-result	medium	True	687	石阁庙	迷宫地图	石阁庙 > 老版地图码 75 → 中文名 石阁庙 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:10	both	both	partial	partial	family-search-no-result	medium	True	758	沃玛神殿入口	迷宫地图	沃玛神殿入口 > 老版地图码 D021 → 中文名 沃玛神殿入口 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:11	both	both	partial	partial	family-search-no-result	medium	True	612	祖玛神殿大厅	迷宫地图	祖玛神殿大厅 > 老版地图码 0157 → 中文名 祖玛神殿大厅 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:12	both	both	partial	partial	family-search-no-result	medium	True	977	南部蚂蚁洞4层	迷宫地图	南部蚂蚁洞4层 > 老版地图码 D8001 → 中文名 南部蚂蚁洞穴1层4 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:13	both	both	partial	partial	family-search-no-result	medium	True	797	潘夜神殿3层西部	迷宫地图	潘夜神殿3层西部 > 老版地图码 D11031 → 中文名 潘夜神殿3层西部 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:14	both	both	partial	partial	family-search-no-result	medium	True	810	潘夜石窟1层	迷宫地图	潘夜石窟1层 > 老版地图码 D1211 → 中文名 潘夜石窟1层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:15	both	both	partial	partial	family-search-no-result	low	True	1099	真天宫1层	迷宫地图	真天宫1层 > 迷宫地图		site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-maze:16	both	both	partial	partial	family-search-no-result	medium	True	807	罪孽洞穴1层	迷宫地图	罪孽洞穴1层 > 老版地图码 D1201 → 中文名 罪孽洞穴1层 > 迷宫地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-world:17	both	both	partial	partial	family-search-no-result	medium	True	610	边境城市	世界地图	边境城市 > 老版地图码 01 → 中文名 边境城市 > 世界地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-sj:18	both	both	conflict	conflict	family-search-no-result	medium	True	1041	神舰入口	神舰地图	神舰入口 > 老版地图码 D900 → 中文名 神舰入口 > 神舰地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-sj:19	both	both	conflict	conflict	family-search-no-result	medium	True	1041	神舰入口	神舰地图	神舰入口 > 老版地图码 D900 → 中文名 神舰入口 > 神舰地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-sj:20	both	both	conflict	conflict	family-search-no-result	medium	True	1041	神舰入口	神舰地图	神舰入口 > 老版地图码 D900 → 中文名 神舰入口 > 神舰地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	website:map-sj:21	both	both	conflict	conflict	family-search-no-result	medium	True	1041	神舰入口	神舰地图	神舰入口 > 老版地图码 D900 → 中文名 神舰入口 > 神舰地图	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:1	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	1	Bichon Town		Bichon Town > 老版地图码 0 → 中文名 比奇县 > ZH候选=比奇城(mir2ei-wiki-json) > ZH候选=比奇县(local-candidate:db_names) > ZH候选=比奇城(mir2ei-wiki-json) > ZH候选=比奇县(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:2	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	2	Town Hall		Town Hall > ZH候选=市政厅(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=市政厅(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:3	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	3	Left Wing		Left Wing > ZH候选=左翼(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=左翼(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:4	zircon-only	zircon-only	pending-web-evidence	pending-web-evidence	family-rule-search	low	True	4	Right Wing		Right Wing > ZH候选=右翼(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=右翼(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:5	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	5	Lost Paradise		Lost Paradise > 老版地图码 1 → 中文名 道馆 > ZH候选=失乐园(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=失乐园(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:6	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	6	Banya Village		Banya Village > 老版地图码 2 → 中文名 毒蛇山谷 > ZH候选=潘夜村(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=潘夜村(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:7	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	7	Sabuk Keep		Sabuk Keep > 老版地图码 3 → 中文名 沙巴克城 > ZH候选=沙巴克(mir2ei-wiki-json) > ZH候选=沙巴克城(local-candidate:db_names) > ZH候选=沙巴克(mir2ei-wiki-json) > ZH候选=沙巴克城(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:8	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	8	Numa Village		Numa Village > 老版地图码 4 → 中文名 绿洲 > ZH候选=诺马村(mir2ei-wiki-json) > ZH候选=诺玛村(local-candidate:db_names) > ZH候选=诺马村(mir2ei-wiki-json) > ZH候选=诺玛村(local-candidate:db_names)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:9	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	9	Desert Mud Fortress		Desert Mud Fortress > 老版地图码 5 → 中文名 沙漠土城 > ZH候选=沙漠土城(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=沙漠土城(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:12	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	12	Phantom Forest		Phantom Forest > 老版地图码 D001 → 中文名 半兽洞穴1层 > ZH候选=幽灵森林(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=幽灵森林(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
map	zircon:13	both	zircon-only	both-resolved-by-web-alias	both-resolved-by-web-alias	family-rule-search	high	False	13	Desert		Desert > 老版地图码 D002 → 中文名 半兽洞穴2层 > ZH候选=沙漠(local-candidate:db_names,mir2ei-wiki-json) > ZH候选=沙漠(local-candidate:db_names,mir2ei-wiki-json)	https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json;https://mir2ei.iamcheyan.com/data/wiki_data_v2.json	site:lomcn.net Mir3 Zircon monster list;传奇3 Zircon 汉化 怪物名称 对照 MonsterInfo 中文;传奇3 冰宫 冰原 怪物 名称 列表;传奇3 地图 比奇 盟重 潘夜 英文名 Bichon Numa map name;传奇3 怪物 名称 中英文对照 Zuma Oma Claw Cat 英文名;传奇3 怪物 英文名对照表 Wooma WhiteBoar RedMoonEvil 沃玛 白野猪 赤月恶魔
