kind	status	review_class	index	name	old_map	old_x	old_y	target_map	target_x	target_y	monster_index	monster_name	hero_kill_map	hero_kill_x	hero_kill_y	hero_kill_range	hero_kill_count	hero_kill_interval	match_method	mapping_method	confidence	walkable	hero_kill_walkable	placement_rule	review_decision	approved_map	approved_x	approved_y	approved_count	approved_range	approved_interval	review_note	reason	source	candidates_json	warnings_json	range_note
respawn	blocked	zircon-only	6340	Uma Flame Thrower	D042	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6341	Uma Flame Thrower	D042	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6342	Cave Bat	D042	250	250				24	Cave Bat								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6343	Dark Stone	D023	200	200				263	Dark Stone								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6344	Larva	D023	200	200				68	Larva								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6345	Uma Infidel	D023	200	200				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6346	Uma Anguisher	D023	200	200				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6347	Uma Flame Thrower	D023	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6348	Uma Flame Thrower	D023	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6349	Dark Stone	D033	200	200				263	Dark Stone								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6350	Larva	D033	200	200				68	Larva								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6351	Uma Infidel	D033	200	200				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6352	Uma Anguisher	D033	200	200				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6353	Uma Flame Thrower	D033	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6354	Uma Flame Thrower	D033	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6355	Dark Stone	D043	200	200				263	Dark Stone								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6356	Larva	D043	200	200				68	Larva								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6357	Uma Infidel	D043	200	200				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6358	Uma Anguisher	D043	200	200				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6359	Uma Flame Thrower	D043	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6360	Uma Flame Thrower	D043	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6361	Uma Anguisher	D022	250	250				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6362	Uma Flame Thrower	D022	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6363	Uma Flame Thrower	D022	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6364	Uma Infidel	D032	250	250				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6365	Uma Anguisher	D032	250	250				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6366	Uma Flame Thrower	D032	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6367	Cave Bat	D032	250	250				24	Cave Bat								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6368	Uma Anguisher	D042	250	250				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6369	Uma Flame Thrower	D042	250	250				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6370	Cave Bat	D042	250	250				24	Cave Bat								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6371	Dark Stone	D023	200	200				263	Dark Stone								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6372	Uma Anguisher	D023	200	200				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6373	Uma Flame Thrower	D023	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6374	Dark Stone	D033	200	200				263	Dark Stone								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6375	Uma Infidel	D033	200	200				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6376	Uma Flame Thrower	D033	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6377	Uma Flame Thrower	D033	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6378	Uma Infidel	D043	200	200				62	Uma Infidel								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6379	Uma Anguisher	D043	200	200				64	Uma Anguisher								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6380	Uma Flame Thrower	D043	200	200				63	Uma Flame Thrower								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6381	Centipede	d60011	125	125				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6382	Wasp Hatchling	d60011	125	125				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6383	Butterfly Worm	d60011	125	125				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6384	Bloody Mole	d60011	125	125				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6385	Twin Tail Scorpion	d60011	125	125				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6386	Centipede	d60012	125	125				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6387	Wasp Hatchling	d60012	125	125				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6388	Butterfly Worm	d60012	125	125				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6389	Bloody Mole	d60012	125	125				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6390	Twin Tail Scorpion	d60012	125	125				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6391	Centipede	d60013	125	125				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6392	Wasp Hatchling	d60013	125	125				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6393	Butterfly Worm	d60013	125	125				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6394	Bloody Mole	d60013	125	125				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6395	Twin Tail Scorpion	d60013	125	125				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6396	Centipede	d60021	100	100				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6397	Wasp Hatchling	d60021	100	100				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6398	Butterfly Worm	d60021	100	100				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6399	Bloody Mole	d60021	100	100				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6400	Twin Tail Scorpion	d60021	100	100				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6401	Centipede	d60022	100	100				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6402	Wasp Hatchling	d60022	100	100				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6403	Butterfly Worm	d60022	100	100				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6404	Bloody Mole	d60022	100	100				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6405	Twin Tail Scorpion	d60022	100	100				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6406	Centipede	d6004	150	150				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6407	Wasp Hatchling	d6004	150	150				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6408	Butterfly Worm	d6004	150	150				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6409	Bloody Mole	d6004	150	150				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6410	Twin Tail Scorpion	d6004	150	150				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6411	Centipede	d6011	100	100				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6412	Wasp Hatchling	d6011	100	100				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6413	Butterfly Worm	d6011	100	100				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6414	Bloody Mole	d6011	100	100				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6415	Twin Tail Scorpion	d6011	100	100				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
